PAGEBY1,PAGEBY2,ACCTTREE LEVEL02,ACCTTREE L02,ACCTTREE LEVEL03,ACCTTREE LEVEL04,ACCTTREE LEVEL05,ACCTTREE LEVEL06,ACCT,MTREF,MTREF VALUE,MTREF VALUE DESC,ACCT CODE,DESC,DESC,BUDGET,ACTUALS,ENCUMB,BAE CODE,SPDTYPE CODE,SPDTYPE DESC,FND,ORG,PGM,BU PC,PROJ,ACT,SUB,EPC,EXP PURPOSE DESC,POSN,JB CODE,JB DESC,REF,PO,INV ID,INV DATE,PAYCHECK NUM,VNDR,SRC,LN#,JRNL ID,JRNL DATE,FY,PD,POSTED DATE,PET OPER ID,PET DATE,PET SEQ NUM
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,252,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,628257,4102,STUDENT ASST II, , , ,5/2/2020 0:00,7740129, ,PAY,970,PAY1557111,5/15/2020 0:00,2020,11,5/8/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,288,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,628257,4102,STUDENT ASST II, , , ,5/16/2020 0:00,7776666, ,PAY,930,PAY1560512,5/29/2020 0:00,2020,11,5/22/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,282,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,628257,4102,STUDENT ASST II, , , ,6/13/2020 0:00,7811809, ,PAY,863,PAY1567400,6/26/2020 0:00,2020,12,6/22/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,252,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,628257,4102,STUDENT ASST II, , , ,6/27/2020 0:00,7815217, ,PAY,896,PAY1572362,7/10/2020 0:00,2021,1,7/6/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,336,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,628257,4102,STUDENT ASST II, , , ,8/8/2020 0:00,7851692, ,PAY,913,PAY1581975,8/21/2020 0:00,2021,2,8/14/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,168,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,628257,4102,STUDENT ASST II, , , ,9/5/2020 0:00,7888446, ,PAY,889,PAY1587530,9/18/2020 0:00,2021,3,9/11/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,40.5,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,778825,4102,STUDENT ASST II, , , ,10/31/2020 0:00,7971084, ,PAY,936,PAY1598629,11/13/2020 0:00,2021,5,11/6/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,81,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,778825,4102,STUDENT ASST II, , , ,11/14/2020 0:00,8006375, ,PAY,984,PAY1601150,11/27/2020 0:00,2021,5,11/20/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,102.6,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,6/1/2019 0:00,480890, ,PAY,1081,PAY1477260,6/14/2019 0:00,2019,12,6/7/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,273.6,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,6/15/2019 0:00,7285461, ,PAY,1219,PAY1481486,6/28/2019 0:00,2019,12,6/25/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,458.85,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,7/13/2019 0:00,7296378, ,PAY,1275,PAY1492400,7/26/2019 0:00,2020,1,7/19/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,444.6,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,7/27/2019 0:00,7327303, ,PAY,1148,PAY1496053,8/9/2019 0:00,2020,2,8/2/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,364.8,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,8/24/2019 0:00,7365547, ,PAY,1050,PAY1502587,9/6/2019 0:00,2020,3,8/30/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,718.2,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,9/5/2019 0:00,7368609, ,PAY,321,PAY1504943,9/13/2019 0:00,2020,3,9/13/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,393.3,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,9/7/2019 0:00,7372176, ,PAY,1048,PAY1505489,9/20/2019 0:00,2020,3,9/13/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,427.5,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,9/21/2019 0:00,7408596, ,PAY,1089,PAY1509053,10/4/2019 0:00,2020,4,9/27/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,498.75,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,10/5/2019 0:00,7416501, ,PAY,1112,PAY1512579,10/18/2019 0:00,2020,4,10/11/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,324.9,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,10/19/2019 0:00,7453634, ,PAY,1140,PAY1515768,11/1/2019 0:00,2020,5,10/28/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,387.6,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,11/2/2019 0:00,7462215, ,PAY,1156,PAY1519190,11/15/2019 0:00,2020,5,11/8/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,473.1,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,11/16/2019 0:00,7499602, ,PAY,1156,PAY1522359,11/29/2019 0:00,2020,5,11/22/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,575.7,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,11/30/2019 0:00,7507827, ,PAY,1053,PAY1524813,12/13/2019 0:00,2020,6,12/6/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,473.1,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,12/14/2019 0:00,7544999, ,PAY,1097,PAY1527898,12/27/2019 0:00,2020,6,12/20/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,528,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,1/11/2020 0:00,7555648, ,PAY,778,PAY1532551,1/24/2020 0:00,2020,7,1/17/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,600,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,1/25/2020 0:00,7590288, ,PAY,1090,PAY1535683,2/7/2020 0:00,2020,8,1/31/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,600,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,2/8/2020 0:00,7598274, ,PAY,1138,PAY1538714,2/21/2020 0:00,2020,8,2/14/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,600,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,2/22/2020 0:00,7635677, ,PAY,1152,PAY1541687,3/6/2020 0:00,2020,9,2/28/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,600,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,3/7/2020 0:00,7644001, ,PAY,1187,PAY1544633,3/20/2020 0:00,2020,9,3/13/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,600,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,3/21/2020 0:00,7681479, ,PAY,1130,PAY1547279,4/3/2020 0:00,2020,10,3/27/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,360,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,4/4/2020 0:00,7695783, ,PAY,1045,PAY1550206,4/17/2020 0:00,2020,10,4/10/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,480,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,4/18/2020 0:00,7733555, ,PAY,1037,PAY1553712,5/1/2020 0:00,2020,11,4/24/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,480,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,5/2/2020 0:00,7741237, ,PAY,970,PAY1557111,5/15/2020 0:00,2020,11,5/8/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,480,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,5/16/2020 0:00,7777644, ,PAY,930,PAY1560512,5/29/2020 0:00,2020,11,5/22/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,480,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,5/30/2020 0:00,7783007, ,PAY,774,PAY1563664,6/12/2020 0:00,2020,12,6/5/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,480,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,6/13/2020 0:00,7812216, ,PAY,863,PAY1567400,6/26/2020 0:00,2020,12,6/22/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,480,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,6/27/2020 0:00,7815626, ,PAY,896,PAY1572362,7/10/2020 0:00,2021,1,7/6/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,528,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,7/11/2020 0:00,7819341, ,PAY,899,PAY1576750,7/24/2020 0:00,2021,1,7/17/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,552,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,7/25/2020 0:00,7848637, ,PAY,882,PAY1579562,8/7/2020 0:00,2021,2,7/31/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,600,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,8/8/2020 0:00,7852140, ,PAY,913,PAY1581975,8/21/2020 0:00,2021,2,8/14/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,600,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,8/22/2020 0:00,7884022, ,PAY,870,PAY1584724,9/4/2020 0:00,2021,3,8/28/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,675,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,9/5/2020 0:00,7889224, ,PAY,889,PAY1587530,9/18/2020 0:00,2021,3,9/11/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,675,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,9/19/2020 0:00,7923927, ,PAY,914,PAY1590170,10/2/2020 0:00,2021,4,9/25/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,675,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,10/3/2020 0:00,7930208, ,PAY,882,PAY1592928,10/16/2020 0:00,2021,4,10/9/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,675,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,10/17/2020 0:00,7965622, ,PAY,928,PAY1595594,10/30/2020 0:00,2021,4,10/23/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,675,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,10/31/2020 0:00,7971998, ,PAY,936,PAY1598629,11/13/2020 0:00,2021,5,11/6/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,675,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,11/14/2020 0:00,8007325, ,PAY,984,PAY1601150,11/27/2020 0:00,2021,5,11/20/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,675,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,11/28/2020 0:00,8013616, ,PAY,933,PAY1603663,12/11/2020 0:00,2021,6,12/4/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,400000 - 418399 -- SALARIES AND WAGES,407500 - 409999 -- STD & OTH PER SAL,407500 - 407699 -- STD HR PAY,407600 -- STD HR PAY, , , ,407600,HR PAYROLL JOURNAL TRANSACTION,,,675,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES,763145,4102,STUDENT ASST II, , , ,12/12/2020 0:00,8049234, ,PAY,963,PAY1606554,12/24/2020 0:00,2021,6,12/22/2020 0:00, ,, 
